Date,Close,High,Low,Open,Volume,VMA_5,VMA_20,OBV,Price_Change_%,Volume_Change_%,Rel_Volume,Strength_Score,VWAP,VWAP_Diff_%,Spike_ruleA,Spike_ruleB,IF_anomaly,Target_Up
2025-06-11,1443.13623046875,1462.7578142878924,1437.3592545136698,1440.0485867347081,8195700,9178596.8,9959710.916666666,40457945.0,0.7229763129792621,3.5702330074340427,0.8228853295616487,0.8228853295616487,1421.773178442969,1.502564005967274,False,False,False,0
2025-06-12,1435.865234375,1451.2039968882907,1428.6939248911115,1447.7179200254843,8828114,8200856.2,9872665.0,31629831.0,-0.5038329674107223,7.71641226496822,0.8941976659797531,-0.8941976659797531,1422.7424925601445,0.9223553723514586,False,False,False,0
2025-06-13,1422.2198486328125,1429.7895915718395,1408.6739736495979,1418.335338487147,9757276,8515879.2,9864422.92857143,21872555.0,-0.9503249619472132,10.525033999334399,0.9891380439233716,-0.9891380439233716,1422.7055663464337,-0.034140424070211055,False,False,False,1
2025-06-16,1432.0804443359375,1436.6621211041454,1418.7337255535563,1421.223780491138,8458093,8630472.8,9770667.6,30330648.0,0.6933242924857197,-13.315017429044751,0.8656617281709594,0.8656617281709594,1423.2465978852194,0.6206827730236022,False,False,False,0
2025-06-17,1425.506591796875,1442.2398094911548,1420.12817043809,1442.2398094911548,10366599,9121156.4,9807913.3125,19964049.0,-0.45904212749101614,22.564258870173216,1.0569627472938576,-1.0569627472938576,1423.3958934710777,0.14828610476388293,False,False,False,0
2025-06-18,1424.4110107421875,1437.0605628519918,1420.028489708749,1424.3114328610282,6681735,8818363.4,9624020.470588235,13282314.0,-0.0768555586478592,-35.54554391464356,0.6942768898320518,-0.6942768898320518,1423.437350674713,0.06840203167446,False,False,False,1
2025-06-19,1427.598388671875,1434.1721095891817,1420.0285241646616,1424.4110453044384,10007230,9054186.6,9645309.888888888,23289544.0,0.2237681333301822,49.76993251004418,1.037522911682499,1.037522911682499,1423.6771935779595,0.2754272605899362,False,False,False,1
2025-06-20,1460.367431640625,1465.148385952672,1422.4190171371765,1425.3075053013417,29010635,12904858.4,10664537.52631579,52300179.0,2.2953964664555127,189.89675464639063,2.720290019929455,2.720290019929455,1428.9302508637861,2.200050055475777,True,True,True,0
2025-06-23,1451.0048828125,1457.9770367383994,1436.2637087352834,1447.2199506188397,5989078,12411055.4,10430764.55,46311101.0,-0.6411091226272259,-79.35557770452112,0.5741744022014187,-0.5741744022014187,1429.5639852939346,1.4998207662706973,False,False,False,0
2025-06-24,1445.0286865234375,1469.1323689599471,1437.359244595668,1459.1721495093714,16402744,13618284.4,10618881.05,29908357.0,-0.41186603572820335,173.8776152189035,1.5446772520349494,-1.5446772520349494,1430.691288424566,1.0021308031210163,True,False,False,1
2025-06-25,1461.463134765625,1466.5428226679085,1454.690136506102,1458.1762135192969,7525851,13787107.6,10697943.05,37434208.0,1.13730948011328,-54.118341418972335,0.7034857976739743,0.7034857976739743,1431.6871620832596,2.079782055113081,False,False,False,1
2025-06-26,1489.3516845703125,1492.8377614283193,1459.2717484446844,1463.2558362824063,14657893,14717240.2,10742241.85,52092101.0,1.9082622846425812,94.76724957748964,1.3645096810029465,1.3645096810029465,1435.106394760025,3.7798793182409445,False,False,False,1
2025-06-27,1509.3717041015625,1515.9454247275912,1490.9452978220222,1493.4353527246628,11117052,11138523.6,10608670.25,63209153.0,1.3442103526425164,-24.15654828425886,1.047921345278877,1.047921345278877,1438.3024889144847,4.941186971088061,False,False,False,0
2025-06-30,1494.630615234375,1518.734421010171,1490.0489382705405,1507.7781788170053,8409527,11622613.4,10624213.2,54799626.0,-0.9766374198701411,-24.354703027385316,0.7915435093113531,-0.7915435093113531,1440.0784264364581,3.788140131569697,False,False,False,1
2025-07-01,1522.320068359375,1525.3081343971446,1494.132596769193,1494.630607775488,10368523,10415769.2,10580008.05,65168149.0,1.8525950721715922,23.2949605845846,0.9800108800484324,0.9800108800484324,1443.1557774075632,5.485498668343339,False,False,False,0
2025-07-02,1512.75830078125,1523.9136988316197,1502.6983810571346,1522.3200879079554,6361002,10182799.4,10491716.8,58807147.0,-0.6281049417176665,-38.65083773262595,0.6062880004538437,-0.6062880004538437,1444.7177088864103,4.709611537002996,False,False,False,0
2025-07-03,1511.76220703125,1525.8060926058627,1506.9812529023668,1514.7502729656235,11283291,9507879.0,10370040.5,47523856.0,-0.06584619297647087,77.38228977132849,1.0880662423642415,-1.0880662423642415,1447.2843084973529,4.455095529975137,False,False,False,1
2025-07-04,1521.2244873046875,1523.913698138102,1511.1645675851503,1517.9375659885409,6603501,8605168.8,10291107.5,54127357.0,0.6259106246622848,-41.475399331631166,0.6416705879323484,0.6416705879323484,1448.9045927937136,4.991349663094784,False,False,False,1
2025-07-07,1535.367919921875,1538.65484117058,1518.933556847784,1520.5271677380254,7251074,8373478.2,10259404.95,61378431.0,0.9297400045306103,9.80651021329444,0.7067733494621441,0.7067733494621441,1450.9362215031956,5.819118522742968,False,False,False,0
2025-07-08,1531.4833984375,1538.7544076502807,1524.1128113419518,1529.8897875590692,7171261,7734025.8,10222308.95,54207170.0,-0.25300264737670997,-1.1007059092211668,0.7015304502218161,-0.7015304502218161,1452.7654969192977,5.4184864443111955,False,False,False,0
2025-07-09,1512.9573974609375,1544.8301010282516,1504.0927774643353,1530.586937987722,8870660,8235957.4,10256056.95,45336510.0,-1.2096769051145873,23.697352529771255,0.8649191441941048,-0.8649191441941048,1454.4102286734983,4.025492095228004,False,False,False,0
2025-07-10,1511.16455078125,1518.6347158851345,1501.5031858807802,1513.654605815878,10047129,7988725.0,10317007.7,35289381.0,-0.11849948205391314,13.262474269107383,0.9738413784454188,-0.9738413784454188,1456.1139749960917,3.780650191569386,False,False,False,0
2025-07-11,1489.2520751953125,1508.9733598189127,1484.3716645666439,1505.9852937598653,7234991,8115023.0,10190893.45,28054390.0,-1.4500390162414223,-27.98946843421638,0.709946682839668,-0.709946682839668,1456.815174118548,2.226562549116133,False,False,False,0
2025-07-14,1477.7977294921875,1494.0329360309418,1473.2160528053016,1486.263916129696,10311846,8727177.4,10283581.1,17742544.0,-0.7691341105986238,42.527419868248614,1.002748546418329,-1.002748546418329,1457.429454204677,1.3975479381693596,False,False,False,1
2025-07-15,1479.4910888671875,1490.5469086437597,1476.503022895967,1480.2878335086834,8132454,8919416.0,10171873.85,25874998.0,0.1145866813303309,-21.134838514849818,0.7995040166566754,0.7995040166566754,1457.9273263124603,1.4790697839012645,False,False,False,1
2025-07-16,1479.690185546875,1485.068728397248,1465.6463003598592,1467.1403332858122,10409983,9227280.6,10358286.25,36284981.0,0.013457105702463501,28.005433538265322,1.004990859371163,1.004990859371163,1458.5383479861944,1.4502078460868033,False,False,False,0
2025-07-17,1470.52685546875,1483.674296790977,1468.0368005528198,1481.4830970988435,11854613,9588777.4,10450655.4,24430368.0,-0.6192735592645882,13.877352153216771,1.1343415839737667,-1.1343415839737667,1458.909776271248,0.7962849647353519,False,False,False,0
2025-07-18,1470.12841796875,1478.8934598804974,1463.2558421043927,1478.8934598804974,10296318,10201042.8,9514939.55,14134050.0,-0.027094880893763218,-13.145051635173576,1.0821212206229938,-1.0821212206229938,1459.2037527330908,0.7486730496133431,False,False,False,0
2025-07-21,1422.9169921875,1470.128458883213,1417.4388712363768,1459.1722169809668,22442744,12627222.4,10337622.85,-8308694.0,-3.2113810742112725,117.96863694380843,2.170977247443304,-2.170977247443304,1457.2431419696525,-2.3555540454118207,True,True,False,0
2025-07-22,1407.179931640625,1426.2039275426996,1405.0881881707605,1421.721828538219,20396320,15079995.6,10537301.65,-28705014.0,-1.1059717912765832,-9.118421526351684,1.93563026640696,-1.93563026640696,1454.899889432139,-3.279947860202222,True,True,False,1
2025-07-23,1418.932861328125,1420.3273163904719,1408.7734859597779,1420.3273163904719,8354596,14668918.2,10578738.9,-20350418.0,0.8352115762336965,-59.038708943574136,0.789753493207021,0.789753493207021,1454.2232910058913,-2.426754535980218,False,False,False,0
2025-07-24,1397.3192138671875,1417.3392306864348,1390.4466381154343,1413.554298653669,14740507,15246097.0,10582869.6,-35090925.0,-1.5232325679389147,76.43590426155855,1.3928648426320966,-1.3928648426320966,1452.3952901716405,-3.7920858513624207,False,False,False,0
2025-07-25,1386.1636962890625,1395.4267490386208,1378.593953801798,1393.3351272649268,11854722,15557777.8,10619753.1,-46945647.0,-0.7983514051346452,-19.57724384921089,1.116289793968939,-1.116289793968939,1450.72727666116,-4.450428513392963,False,False,False,0
2025-07-28,1382.080078125,1402.199795115413,1379.490445288333,1386.7614543919697,7748361,12618901.2,10586694.8,-54694008.0,-0.2945985510221405,-34.63903244631127,0.7318961343818091,-0.7318961343818091,1449.6155833740718,-4.658856183918679,False,False,False,1
2025-07-29,1411.4627685546875,1414.550412474214,1377.4984422704579,1377.4984422704579,10750072,10689651.6,10605772.25,-43943936.0,2.125975975975969,38.73994771281306,1.0136057749118645,1.0136057749118645,1448.7772040354632,-2.575581350730747,False,False,False,0
2025-07-30,1404.4906005859375,1417.6381639620695,1395.7256799199,1412.458776601272,7209849,10460702.2,10648214.6,-51153785.0,-0.4939675437482083,-32.9320864083515,0.677094637067138,-0.677094637067138,1448.13400206006,-3.013768160407611,False,False,False,0
2025-07-31,1384.669677734375,1397.0203743336986,1376.7015020683227,1382.5780559389787,17065827,10925766.2,10937341.4,-68219612.0,-1.4112535066659326,136.7015869541789,1.5603268084874813,-1.5603268084874813,1446.0247586592493,-4.243017317474051,True,False,False,1
2025-08-01,1388.15576171875,1400.3073026227253,1378.7932525308158,1381.3828853186424,10321171,10619056.0,11123224.9,-57898441.0,0.2517628601558686,-39.52141317265199,0.9278937621768305,0.9278937621768305,1444.8845040707306,-3.9261783341268077,False,False,False,1
2025-08-04,1405.885009765625,1410.466686507784,1386.1637261382157,1389.5502251510159,6312820,10331947.8,11076312.2,-51585621.0,1.2771800208446038,-38.83620376021286,0.5699387924439328,0.5699387924439328,1444.4200887269228,-2.6678581433509216,False,False,False,0
2025-08-05,1386.1636962890625,1405.38696851784,1382.5780415934858,1405.38696851784,9315972,10045127.8,11183547.75,-60901593.0,-1.4027686005308682,47.57227356395399,0.8330068604571389,-0.8330068604571389,1443.4140139676647,-3.9663129999155395,False,False,False,1
2025-08-06,1387.259521484375,1390.3471654369864,1377.797312271222,1386.3630773472378,5834312,9770020.4,11031730.35,-55067281.0,0.07905453001302298,-37.37301915463035,0.5288664438756882,0.5288664438756882,1442.8131713369853,-3.8503703013143014,False,False,False,0
2025-08-07,1383.8729248046875,1388.1557462486337,1360.5659868045632,1382.1796145349972,9976705,8352196.0,11028209.15,-65043986.0,-0.24412135056487427,71.000539566619,0.904653227400933,-0.904653227400933,1441.7541339117172,-4.01463798477126,False,False,False,0
2025-08-08,1362.35888671875,1391.6418351007062,1359.569976594415,1379.4904158119157,8793606,8046683.0,11106139.9,-73837592.0,-1.5546252622128498,-11.858614642810428,0.791778788956188,-0.791778788956188,1440.5163363819897,-5.425655210515731,False,False,False,1
2025-08-11,1380.6856689453125,1382.4785572067015,1355.7851185633474,1364.5501609316866,9997486,8783616.2,11090421.9,-63840106.0,1.345224258102995,13.690401866992907,0.9014522702693574,0.9014522702693574,1439.4743250535805,-4.084036448936299,False,False,False,0
2025-08-12,1374.9088134765625,1396.3232867936674,1369.7294260490362,1376.4028464986861,12244664,9369354.6,11296032.4,-76084770.0,-0.41840482585460137,22.47743082610969,1.0839791854704666,-1.0839791854704666,1438.1258625335674,-4.395793908165627,False,False,False,1
2025-08-13,1377.0999755859375,1386.2634508216695,1372.0202877666845,1382.4785186353236,7457021,9693896.4,11148384.3,-68627749.0,0.1593678131886156,-39.09983156744848,0.6688880468535696,0.6688880468535696,1437.3594159873812,-4.192371075125218,False,False,False,0
2025-08-14,1373.800048828125,1380.699951171875,1370.0999755859375,1377.300048828125,7126128,9123781.0,10911960.05,-75753877.0,-0.23962869917331098,-4.437334962580897,0.6530566431096858,-0.6530566431096858,1436.6056193612421,-4.371803206578182,False,False,False,1
2025-08-18,1381.699951171875,1394.9000244140625,1377.0,1390.0,11785109,9722081.6,10986399.6,-63968768.0,0.5750401851047249,65.37885651226023,1.0726998315262446,1.0726998315262446,1435.5494435348703,-3.751141599860003,False,False,False,1
2025-08-19,1420.0999755859375,1421.0,1389.0999755859375,1390.0,14384719,10599528.2,10583498.35,-49584049.0,2.7791869270527236,22.05842983717843,1.3591648549744424,1.3591648549744424,1435.195021065809,-1.0517766058484204,False,False,False,0
2025-08-20,1413.0,1424.9000244140625,1410.0,1413.0,8725641,9895723.6,9999964.4,-58309690.0,-0.49996308062804085,-39.34090057650761,0.8725672063392546,-0.8725672063392546,1434.8904017699972,-1.5255800542671742,False,False,False,1
2025-08-21,1424.800048828125,1431.9000244140625,1420.300048828125,1425.0,11021323,10608584.0,10133300.75,-47288367.0,0.835106074177272,26.309608657977112,1.0876340564549019,1.0876340564549019,1434.7184604074894,-0.6913141395383832,False,False,False,0
2025-08-22,1409.199951171875,1423.4000244140625,1407.9000244140625,1420.0,5818868,10347132.0,9687218.8,-53107235.0,-1.0948973274587437,-47.20354353102617,0.6006747777803882,-0.6006747777803882,1434.4909274167765,-1.7630628233003407,False,False,False,1
2025-08-25,1412.5999755859375,1419.5,1405.699951171875,1414.699951171875,5979407,9185991.6,9393453.05,-47127828.0,0.24127338432242684,2.7589386801694094,0.6365504749076273,0.6365504749076273,1434.2921750655062,-1.5123975335484179,False,False,False,0
2025-08-26,1384.9000244140625,1410.0,1381.5999755859375,1408.0,12145259,8738099.6,9613297.95,-59273087.0,-1.960919697764063,103.11811856928288,1.2633811063767144,-1.2633811063767144,1433.397803171493,-3.3834137773984163,False,False,False,1
2025-08-28,1385.9000244140625,1392.199951171875,1366.5,1389.9000244140625,13161813,9625334.0,9733885.0,-46111274.0,0.07220737832127622,8.369965597275453,1.3521644235575003,1.3521644235575003,1432.4836841492036,-3.251950458535836,False,False,False,0
2025-08-29,1357.199951171875,1403.5,1350.0,1381.0999755859375,18758842,11172837.8,10311334.65,-64870116.0,-2.070861731481788,42.52475703765126,1.8192448055208836,-1.8192448055208836,1430.4738102044669,-5.122348868597487,True,False,False,0
2025-09-01,1353.9000244140625,1363.199951171875,1340.5999755859375,1356.0,11232238,12255511.8,10019655.2,-76102354.0,-0.2431422691227758,-40.12296707867149,1.1210204119598848,-1.1210204119598848,1429.2689947536448,-5.2732530136899305,False,False,False,1
2025-09-02,1366.5,1384.5,1354.5,1354.800048828125,11517006,13363031.6,10079446.95,-64585348.0,0.9306429838784158,2.5352739142457725,1.1426228102723435,1.1426228102723435,1428.2724235229882,-4.324974879135443,False,False,False,1
2025-09-03,1372.5999755859375,1376.5,1360.5,1369.699951171875,7847563,12503492.4,10156184.1,-56737785.0,0.4463941153265649,-31.861084382520943,0.7726881398299978,0.7726881398299978,1427.6765890606164,-3.857779408634712,False,False,False,0
2025-09-04,1359.300048828125,1374.0,1357.0999755859375,1371.800048828125,13223177,12515765.2,10351544.35,-69960962.0,-0.9689586911244885,68.5004249089813,1.2774110367406193,-1.2774110367406193,1426.4653461645205,-4.708512374099345,False,False,False,1
2025-09-05,1375.0,1381.0,1359.300048828125,1363.0,5777575,9919511.8,10348707.5,-64183387.0,1.1550026195769059,-56.30720968190928,0.5582895255277048,0.5582895255277048,1426.070070246026,-3.5811753792164933,False,False,False,1
2025-09-08,1378.5,1386.0,1372.4000244140625,1380.0,6986720,9070408.2,10199208.25,-57196667.0,0.25454545454546285,20.92824411625984,0.6850257224623294,0.6850257224623294,1425.6323143834131,-3.306063836228199,False,False,False,0
2025-09-09,1376.199951171875,1381.199951171875,1368.699951171875,1376.5999755859375,9754452,8717897.4,10247250.55,-66951119.0,-0.16685156533369216,39.61418233448599,0.9519091928517351,-0.9519091928517351,1425.0052748644136,-3.4249223180722876,False,False,False,1
2025-09-10,1377.0,1388.5,1374.0999755859375,1383.9000244140625,7790815,8706547.8,10136917.0,-59160304.0,0.05813463570054633,-20.13067469090012,0.7685586258622814,0.7685586258622814,1424.5237987976845,-3.336118276001792,False,False,False,1
2025-09-11,1383.300048828125,1385.5,1375.0,1376.0,9766072,8015126.8,10012987.4,-49394232.0,0.45751988584785686,25.353663256026483,0.9753404862968268,0.9753404862968268,1424.0119471256194,-2.8589576358310542,False,False,False,1
2025-09-12,1395.0,1396.300048828125,1380.5,1383.300048828125,7403368,8340285.4,10010304.75,-41990864.0,0.8457999536533478,-24.192981579492756,0.7395746867746459,0.7395746867746459,1423.741417871229,-2.0187245738908866,False,False,False,1
2025-09-15,1399.300048828125,1400.800048828125,1388.5999755859375,1393.0,5396697,8022280.8,9923833.2,-36594167.0,0.30824722782258895,-27.104839310973063,0.5438117400038526,0.5438117400038526,1423.5764043450522,-1.705307522857972,False,False,False,1
2025-09-16,1405.300048828125,1408.0,1398.199951171875,1404.699951171875,8686961,7808782.6,9768925.8,-27907206.0,0.4287858065198158,60.968106973580326,0.8892442401394839,0.8892442401394839,1423.379919449055,-1.27020694713244,False,False,False,1
2025-09-17,1413.800048828125,1416.199951171875,1406.9000244140625,1407.0,7519417,7754503.0,9425660.7,-20387789.0,0.6048530352708692,-13.440189267570101,0.7977602036958534,0.7977602036958534,1423.2915926022042,-0.6668727492955838,False,False,False,1
2025-09-18,1415.0,1422.0,1410.699951171875,1420.4000244140625,9332642,7667817.0,9456010.75,-11055147.0,0.08487417813216602,24.11390404335869,0.9869534042143512,0.9869534042143512,1423.1977824354283,-0.5760114677385131,False,False,False,0
2025-09-19,1407.4000244140625,1417.0,1403.5999755859375,1414.9000244140625,13461373,8879418.0,9578013.25,-24516520.0,-0.5371007481227874,44.239680467760365,1.4054452263364743,-1.4054452263364743,1422.944116549075,-1.0923895010515294,False,False,False,0
2025-09-22,1390.5999755859375,1410.699951171875,1388.0,1403.9000244140625,7757970,9351672.6,9674968.35,-32274490.0,-1.1936939417859782,-42.36865734275397,0.8018599874799591,-0.8018599874799591,1422.647551118185,-2.2526714720774277,False,False,False,0
2025-09-23,1389.800048828125,1395.0,1376.800048828125,1391.0,14014702,10417220.8,10076733.1,-46289192.0,-0.05752385818038608,80.64908732567926,1.390798174459935,-1.390798174459935,1422.1123359947228,-2.272133244944843,False,False,False,0
2025-09-24,1383.0,1396.0,1380.4000244140625,1385.300048828125,5922759,10097889.2,9765608.1,-52211951.0,-0.48928252908457814,-57.738958702082996,0.6064915711700535,-0.6064915711700535,1421.8448508442484,-2.732003482741701,False,False,False,0
2025-09-25,1372.4000244140625,1384.5,1369.0,1381.300048828125,11411143,10513589.4,9678074.6,-63623094.0,-0.7664479816296144,92.66600244919641,1.179071609966718,-1.179071609966718,1421.201827300006,-3.4338404263564026,False,False,False,1
2025-09-26,1377.5999755859375,1382.699951171875,1366.0,1372.0,9879109,9797136.6,9234087.95,-53743985.0,0.3788947157804978,-13.425771633919581,1.0698521666127299,1.0698521666127299,1420.716385422336,-3.034835824996935,False,False,False,0
2025-09-29,1372.800048828125,1389.0,1368.0,1381.5999755859375,14231999,11091942.4,9384076.0,-67975984.0,-0.3484267452727674,44.0615646613475,1.5166116514827885,-1.5166116514827885,1419.9599817795652,-3.3212156368193537,True,False,False,0
2025-09-30,1364.0,1377.0999755859375,1362.800048828125,1377.0999755859375,14604684,11209938.8,9538459.9,-82580668.0,-0.641029175052632,2.6186412744970022,1.5311364888161871,-1.5311364888161871,1419.0679199895235,-3.880569718603042,True,False,False,1
2025-10-01,1368.699951171875,1378.5999755859375,1362.699951171875,1367.0,12045916,12434570.2,9748377.55,-70534752.0,0.34457120028408283,-17.520187359069183,1.2356841882883371,1.2356841882883371,1418.4142681081744,-3.5049222257617583,False,False,False,0
2025-10-03,1363.4000244140625,1371.5999755859375,1356.9000244140625,1363.199951171875,12842347,12720811.0,9729336.05,-83377099.0,-0.3872234198061264,6.611626712323071,1.319961293761664,-1.319961293761664,1417.6635026616555,-3.827669834605573,False,False,False,1
2025-10-06,1375.0,1377.4000244140625,1359.0,1360.0,12396580,13224305.2,10060286.3,-70980519.0,0.8508123352075403,-3.471071136763393,1.232229345202631,1.232229345202631,1417.108800968276,-2.971458573929121,False,False,False,1
2025-10-07,1384.800048828125,1395.9000244140625,1375.9000244140625,1376.0,11244040,12626713.4,10273152.3,-59736479.0,0.7127308238636276,-9.297241658586486,1.0945072818593373,1.0945072818593373,1416.732225519912,-2.2539316969421286,False,False,False,0
2025-10-08,1367.4000244140625,1389.0,1364.5,1384.800048828125,8525081,11410792.8,10211683.75,-68261560.0,-1.2565008521473686,-24.181335178458983,0.834835978934424,-0.834835978934424,1416.3000925388817,-3.4526629195624903,False,False,False,1
2025-10-09,1377.800048828125,1380.0,1369.0999755859375,1374.0,8826633,10766936.2,10263474.65,-59434927.0,0.760569272222944,3.5372332532676243,0.8600043650909197,0.8600043650909197,1415.9540546787157,-2.6945793703205965,False,False,False,1
2025-10-10,1381.699951171875,1388.0,1375.0999755859375,1377.800048828125,6373084,9473083.6,10093825.25,-53061843.0,0.2830528527754783,-27.797111310734223,0.6313844198957179,0.6313844198957179,1415.733193040829,-2.4039304888977453,False,False,False,0
2025-10-13,1375.0,1377.699951171875,1367.800048828125,1376.9000244140625,7600682,8513904.0,10103690.95,-60662525.0,-0.484906376828953,19.262228459565268,0.7522678630624584,-0.7522678630624584,1415.422356383816,-2.8558512023993132,False,False,False,1
2025-10-14,1375.9000244140625,1388.0,1370.0999755859375,1380.0,9768174,8218730.8,10322264.8,-50894351.0,0.06545632102272769,28.517072546910917,0.9463208113010237,0.9463208113010237,1415.038517735297,-2.765895968957362,False,False,False,0
2025-10-15,1374.300048828125,1384.0,1372.699951171875,1383.0,10882743,8690263.2,10432053.9,-61777094.0,-0.11628574442528183,11.410208294815384,1.043202336214923,-1.043202336214923,1414.6024419605678,-2.8490261247241833,False,False,False,1
2025-10-16,1398.300048828125,1400.5,1375.0,1375.0999755859375,12315932,9388123.0,10671879.65,-49461162.0,1.7463435310553166,13.169372831831083,1.1540546186725409,1.1540546186725409,1414.4073191181224,-1.1387999816092709,False,False,False,1
2025-10-17,1416.800048828125,1423.300048828125,1399.0999755859375,1401.0,19335561,11980618.4,11172025.6,-30125601.0,1.3230350678671732,56.99632800830663,1.7307121995853645,1.7307121995853645,1414.4514512448325,0.16604299717926504,True,True,False,1
2025-10-20,1466.800048828125,1473.800048828125,1433.300048828125,1440.0,24721978,15404877.6,11735055.85,-5403623.0,3.5290794944111026,27.85756772198127,2.1066774897368723,2.1066774897368723,1415.6575139897802,3.6126347179981826,True,True,True,0
2025-10-21,1465.199951171875,1474.0,1460.0,1468.0,2066169,13864476.6,11450465.8,-7469792.0,-0.10908764678105864,-91.64237990989233,0.18044410036140188,-0.18044410036140188,1415.7527254895974,3.492645628859918,False,False,True,0
2025-10-23,1448.4000244140625,1482.9000244140625,1444.5999755859375,1475.0,18707090,15429346.0,11685085.2,-26176882.0,-1.1465961860274265,805.3998003067512,1.6009374069433402,-1.6009374069433402,1416.31107726495,2.2656708447892506,True,True,False,1
2025-10-24,1451.5999755859375,1459.800048828125,1441.0,1450.0,9700837,14906327.0,11873989.1,-16476045.0,0.22093006889927214,-48.143527400573795,0.8169821378731096,0.8169821378731096,1416.6212952961748,2.469162394064508,False,False,False,1
2025-10-27,1484.0999755859375,1485.0,1458.0,1463.0,14113867,13861988.2,12009125.3,-2362178.0,2.2389088279559433,45.49122926196987,1.175261865241759,1.175261865241759,1417.473439288299,4.700372821877432,False,False,False,1
2025-10-28,1486.9000244140625,1492.0,1477.5999755859375,1484.0999755859375,17631577,12443908.0,12396748.7,15269399.0,0.18866982509178065,24.92378594753657,1.4222742935815098,1.4222742935815098,1418.5516893298873,4.818177271810409,False,False,False,1
2025-10-29,1504.199951171875,1508.300048828125,1488.0999755859375,1490.0,11884745,14407623.2,12279386.0,27154144.0,1.1634895738622308,-32.59397613724513,0.9678615038243769,0.9678615038243769,1419.4390252882772,5.971438319894262,False,False,False,0
2025-10-30,1488.5,1503.0999755859375,1484.0,1500.0,9318663,12529937.8,12015084.95,17835481.0,-1.043740970716267,-21.591393000018087,0.7755802841826765,-0.7755802841826765,1419.9955088125062,4.824275201037912,False,False,False,0
2025-10-31,1486.4000244140625,1497.5,1482.300048828125,1490.4000244140625,8758053,12341381.0,11850691.8,9077428.0,-0.14107998561890822,-6.015991779078178,0.7390330579688182,-0.7390330579688182,1420.4946169143036,4.639609803163011,False,False,False,0
2025-11-03,1484.699951171875,1495.0,1479.300048828125,1486.0,8452085,11209024.6,11631178.7,625343.0,-0.11437521624487745,-3.4935618681458114,0.7266748468063688,-0.7266748468063688,1420.9569825821147,4.4859182488359854,False,False,False,0
2025-11-04,1473.0999755859375,1492.800048828125,1470.0999755859375,1483.9000244140625,10007806,9684270.4,11511740.0,-9382463.0,-0.7813010013761779,18.40635772120134,0.8693565004074102,-0.8693565004074102,1421.3978398179902,3.6374148264195876,False,False,False,0
